Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI
2023-08-06,1835.50,1838.60,1825.00,1829.38,804165.426,2023-08-07,1473035578.85485,704305,391074.683,716376190.21179,ETHUSDT,49,42.091438822557535
2023-08-07,1829.39,1846.86,1800.00,1828.18,2235036.668,2023-08-08,4078589895.09430,1694489,1104861.941,2016417338.40522,ETHUSDT,49,41.85560147824972
2023-08-08,1828.18,1878.00,1825.35,1855.36,2299167.676,2023-08-09,4246702788.46169,1782666,1189879.770,2198223583.18393,ETHUSDT,54,48.846698974127214
2023-08-09,1855.36,1871.28,1845.18,1854.7,1405393.116,2023-08-10,2608828366.62844,1203325,707642.124,1313665276.21180,ETHUSDT,50,48.69359429068679
2023-08-10,1854.69,1865.38,1844.81,1851.42,1190359.595,2023-08-11,2206051375.26295,1022074,580202.134,1075359575.26292,ETHUSDT,53,47.890225912131434
2023-08-11,1851.43,1857.99,1834.52,1848.04,1079579.870,2023-08-12,1994538363.42238,894262,526457.122,972773800.02674,ETHUSDT,51,47.02915753607304
2023-08-12,1848.04,1853.02,1845.35,1849.14,450661.209,2023-08-13,833424956.61809,478354,223779.048,413851499.05956,ETHUSDT,54,47.36086873590343
2023-08-13,1849.14,1861.93,1833.40,1840.09,841324.653,2023-08-14,1554669146.88981,746373,413565.853,764309121.11672,ETHUSDT,54,44.87125457917707
2023-08-14,1840.09,1855.86,1834.28,1844.81,1283582.445,2023-08-15,2369924279.03675,1058520,633864.721,1170351292.33259,ETHUSDT,50,46.45225389916155
2023-08-15,1844.80,1846.75,1810.92,1828.28,1212865.745,2023-08-16,2224006399.87829,1000802,554621.718,1017020706.03046,ETHUSDT,53,41.918340756805605
2023-08-16,1828.27,1830.87,1791.11,1807.19,1557481.275,2023-08-17,2830987601.01116,1334812,756394.010,1375107712.58889,ETHUSDT,52,36.96150568493972
2023-08-17,1807.19,1809.66,1492.66,1681.0,5897283.822,2023-08-18,10069596308.31243,4001486,2770969.223,4728878843.88751,ETHUSDT,50,20.97746796598459
2023-08-18,1681.00,1698.98,1638.48,1660.76,2961785.532,2023-08-19,4956722774.94701,2799834,1456021.279,2436920133.34704,ETHUSDT,37,19.519413159018562
2023-08-19,1660.76,1696.14,1653.36,1668.69,1374954.312,2023-08-20,2295511190.10816,1251150,659459.536,1101262541.12500,ETHUSDT,39,21.812422903096415
2023-08-20,1668.70,1694.36,1660.22,1684.16,1165848.580,2023-08-21,1950618000.36989,1059429,569849.606,953596496.62451,ETHUSDT,37,26.22819820706161
2023-08-21,1684.15,1687.78,1647.22,1666.79,1716607.681,2023-08-22,2864914067.06811,1393442,839563.063,1401314659.34083,ETHUSDT,38,24.551548678515196
2023-08-22,1666.80,1668.57,1575.00,1634.5,2628650.160,2023-08-23,4297253119.31144,2461726,1282150.613,2096662806.13178,ETHUSDT,37,21.766030611056813
2023-08-23,1634.49,1703.85,1628.50,1678.8,2809971.177,2023-08-24,4668477789.68188,3320788,1426411.606,2370270396.66141,ETHUSDT,37,32.99754168171775
2023-08-24,1678.79,1682.88,1631.66,1660.22,1739875.239,2023-08-25,2884193910.79672,1485826,867292.244,1437771560.47395,ETHUSDT,41,30.988147653693996
2023-08-25,1660.23,1676.73,1634.43,1653.24,1842552.274,2023-08-26,3043887039.99092,1693684,932169.939,1540066750.87766,ETHUSDT,39,30.2430662263223
2023-08-26,1653.25,1654.77,1643.01,1646.28,499811.129,2023-08-27,824120366.34905,516668,242895.732,400492416.46727,ETHUSDT,38,29.481861419576145
2023-08-27,1646.29,1659.57,1645.38,1657.59,657340.273,2023-08-28,1086302322.04676,657187,334292.636,552428808.20619,ETHUSDT,38,32.45691402544308
2023-08-28,1657.59,1663.88,1618.00,1652.51,1672402.974,2023-08-29,2751962940.19508,1483706,843576.057,1388408352.74988,ETHUSDT,39,31.807811367631146
2023-08-29,1652.50,1747.15,1639.01,1728.51,3479356.341,2023-08-30,5922298880.94104,2859738,1773847.706,3019021235.59899,ETHUSDT,39,48.425648593670466
2023-08-30,1728.52,1730.37,1688.00,1704.39,1539234.041,2023-08-31,2633294810.54013,1517829,766589.730,1311603535.89948,ETHUSDT,49,44.702423171526284
2023-08-31,1704.39,1730.00,1628.30,1645.27,2488894.539,2023-09-01,4174430139.24252,2158167,1222124.399,2050532975.80199,ETHUSDT,52,37.16071458557612
2023-09-01,1645.26,1653.89,1601.22,1628.19,2089554.942,2023-09-02,3406667604.15655,1880661,1032354.552,1683031627.01186,ETHUSDT,40,35.30742675965653
2023-09-02,1628.20,1644.99,1627.05,1636.24,754625.922,2023-09-03,1233123837.93811,779308,368608.693,602379071.68856,ETHUSDT,39,36.90458990773563
2023-09-03,1636.24,1648.24,1623.93,1635.02,838943.974,2023-09-04,1371255502.34573,794257,428801.493,701003639.28079,ETHUSDT,40,36.75648227866517
2023-09-04,1635.03,1644.50,1614.76,1630.09,1087824.165,2023-09-05,1772994172.54402,1049704,544060.418,886796174.83601,ETHUSDT,40,36.12554923008153
2023-09-05,1630.08,1648.00,1608.45,1633.63,1444381.953,2023-09-06,2353454200.55271,1320230,723388.438,1178787699.00706,ETHUSDT,40,36.96228973198066
2023-09-06,1633.63,1680.00,1606.74,1632.33,1835281.753,2023-09-07,2997580765.06195,1505410,925291.963,1511534954.95455,ETHUSDT,42,36.77178616490989
2023-09-07,1632.33,1659.70,1622.61,1647.27,1570880.608,2023-09-08,2572833662.21947,1312038,798238.114,1307460916.38445,ETHUSDT,41,40.563121239094805
2023-09-08,1647.25,1658.77,1615.00,1635.78,1482115.785,2023-09-09,2422307107.23686,1298004,732024.197,1196325913.40325,ETHUSDT,46,38.64393671875973
2023-09-09,1635.77,1636.92,1629.00,1634.8,411166.927,2023-09-10,671640259.67899,425249,205822.019,336217122.03261,ETHUSDT,41,38.476722130486316
2023-09-10,1634.81,1635.05,1590.00,1616.47,1532646.839,2023-09-11,2479591561.04642,1274849,742295.231,1201148650.91300,ETHUSDT,40,35.391980855135095
2023-09-11,1616.46,1618.35,1528.61,1551.03,3273332.648,2023-09-12,5152734588.80112,2794774,1566573.982,2466302225.71971,ETHUSDT,40,27.05316669472339
2023-09-12,1551.02,1626.78,1548.70,1592.29,2987142.357,2023-09-13,4756772634.50226,2626404,1526375.881,2430607021.09923,ETHUSDT,30,37.113801475021496
2023-09-13,1592.29,1620.00,1580.46,1606.68,1869877.516,2023-09-14,2989447575.59212,1813619,950149.896,1519369281.24121,ETHUSDT,41,40.210914838250275
2023-09-14,1606.69,1644.45,1606.02,1625.65,2118267.271,2023-09-15,3445036998.14618,1981372,1080125.743,1756825319.19237,ETHUSDT,45,44.118101268651905
2023-09-15,1625.65,1653.91,1610.00,1640.67,1426966.202,2023-09-16,2324102928.93025,1432652,746173.973,1215530057.64763,ETHUSDT,45,47.06761854541668
2023-09-16,1640.66,1652.97,1630.37,1633.68,778800.039,2023-09-17,1275526426.27402,791509,379181.772,621064593.59224,ETHUSDT,43,45.85463486891988
2023-09-17,1633.68,1634.43,1610.81,1621.62,946075.604,2023-09-18,1536971431.17038,912567,458286.181,744605754.84458,ETHUSDT,46,43.75927940658414
2023-09-18,1621.63,1668.64,1598.58,1635.63,2369929.712,2023-09-19,3889929749.54443,2181953,1187811.327,1950011835.53669,ETHUSDT,46,46.80056364240514
2023-09-19,1635.63,1660.69,1625.02,1642.49,1776617.676,2023-09-20,2919971038.79256,1657071,890576.185,1463833715.04528,ETHUSDT,46,48.27549939929794
2023-09-20,1642.48,1648.68,1602,1621.6,1872818.800,2023-09-21,3048153518.40011,1815994,910689.540,1482440750.90431,ETHUSDT,47,44.25205058088415
2023-09-21,1621.60,1624.81,1565.50,1583.0,2049732.627,2023-09-22,3270921337.69404,1935935,966042.895,1541901301.88779,ETHUSDT,47,37.957025986495026
2023-09-22,1583,1602.28,1575.46,1592.28,1121431.042,2023-09-23,1785915865.79037,1084273,558545.800,889563626.69211,ETHUSDT,43,40.16093756412752
2023-09-23,1592.28,1597.60,1586.53,1592.97,512678.235,2023-09-24,816248305.47904,458455,258382.402,411362107.88128,ETHUSDT,47,40.33065974077465
2023-09-24,1592.97,1600.95,1568.28,1579.99,884404.712,2023-09-25,1404537061.94281,810700,439772.570,698598584.85967,ETHUSDT,44,38.139189596947816
2023-09-25,1579.99,1597.13,1562,1587.69,1624097.779,2023-09-26,2566160541.55339,1487912,831407.036,1313878843.61197,ETHUSDT,47,40.21456350481347
2023-09-26,1587.68,1599.40,1578.61,1593.3,1186689.092,2023-09-27,1884723615.62952,1166579,599949.579,952942906.98940,ETHUSDT,46,41.747940182619736
2023-09-27,1593.30,1633.98,1582.64,1597.89,2305835.910,2023-09-28,3703063187.32729,2014187,1160285.719,1863889811.31129,ETHUSDT,44,43.03528209169231
2023-09-28,1597.89,1668,1597.17,1652.13,2832920.096,2023-09-29,4633523879.60758,2580757,1470588.013,2405056706.62462,ETHUSDT,46,55.539322668444086
2023-09-29,1652.13,1687.65,1647.50,1666.61,1996104.505,2023-09-30,3329523068.64839,1954962,1012814.554,1689487331.83868,ETHUSDT,48,58.17855156525669
2023-09-30,1666.61,1694.11,1665.27,1670.18,1063587.313,2023-10-01,1783660358.78097,1050816,537174.971,901072185.26257,ETHUSDT,47,58.8274740649087
2023-10-01,1670.17,1780,1666.69,1733.39,1762739.428,2023-10-02,2997174137.30115,1812217,934466.489,1590481386.31219,ETHUSDT,48,68.22780660862664
2023-10-02,1733.40,1743.99,1619.99,1661.49,3140059.122,2023-10-03,5329837520.60813,3102053,1523394.231,2587170206.61582,ETHUSDT,50,53.316247232796464
2023-10-03,1661.49,1669.94,1642.03,1656.18,1574186.817,2023-10-04,2606720930.49924,1713634,791611.030,1310942231.38230,ETHUSDT,50,52.40531245868579
2023-10-04,1656.19,1657.05,1615,1645.75,1760659.358,2023-10-05,2888984570.87979,1800180,871317.804,1430070895.74855,ETHUSDT,49,50.57738665219907
2023-10-05,1645.76,1655.13,1601.28,1611.23,1929063.873,2023-10-06,3142418022.15932,1946846,936228.104,1525405654.26574,ETHUSDT,48,44.984714286078955
2023-10-06,1611.24,1664.60,1610.59,1644.33,2078440.945,2023-10-07,3396848695.37563,2101172,1055384.558,1725094663.88657,ETHUSDT,50,50.62279612683703
2023-10-07,1644.32,1647.16,1629.03,1633.18,729971.504,2023-10-08,1195721405.78214,803174,364663.637,597321833.31396,ETHUSDT,49,48.808230729361796
2023-10-08,1633.17,1640.90,1615.19,1632.02,1153340.712,2023-10-09,1878584822.50507,1197257,576481.404,939040662.60794,ETHUSDT,50,48.61300065062133
2023-10-09,1632.03,1635.81,1544.30,1579.4,2950124.049,2023-10-10,4687163300.24275,2468764,1396322.676,2218841266.20996,ETHUSDT,50,40.66662130189143
2023-10-10,1579.39,1594.40,1545.60,1566.89,2076875.007,2023-10-11,3269769387.62689,1877903,1025764.768,1615272405.25873,ETHUSDT,50,39.03304131013216
2023-10-11,1566.89,1577.89,1541.78,1566.07,2381820.983,2023-10-12,3720791581.44529,2150018,1187227.914,1854872229.63186,ETHUSDT,47,38.922672542674185
2023-10-12,1566.08,1568.06,1514.50,1538.81,2299190.123,2023-10-13,3548262571.00839,1969356,1099774.943,1697529747.81473,ETHUSDT,45,35.34471660694852
2023-10-13,1538.82,1575.53,1536.65,1551.55,1795481.428,2023-10-14,2781970955.41561,1572029,899400.523,1393667348.79359,ETHUSDT,44,38.203771950885795
2023-10-14,1551.55,1561.70,1543.83,1554.15,791727.302,2023-10-15,1228665922.21849,735132,409317.457,635288169.20856,ETHUSDT,47,38.79856888821509
2023-10-15,1554.15,1567,1546.14,1557.25,1000513.270,2023-10-16,1557409625.42848,929789,505242.610,786513038.17020,ETHUSDT,45,39.545717267055515
2023-10-16,1557.25,1642,1554.10,1598.61,3513907.329,2023-10-17,5586981341.03709,2904708,1793178.182,2851360793.88214,ETHUSDT,47,48.567395218835784
2023-10-17,1598.61,1599.83,1541,1563.99,1821162.481,2023-10-18,2869574835.22577,1613796,884253.539,1393430053.79356,ETHUSDT,52,42.80870690058367
2023-10-18,1564,1584.90,1554.70,1562.65,1722717.852,2023-10-19,2706429797.06621,1514754,867201.254,1362536631.72958,ETHUSDT,50,42.59816812007903
2023-10-19,1562.66,1574.34,1539,1565.89,1914194.811,2023-10-20,2979513487.14482,1602080,949767.274,1478615291.82173,ETHUSDT,52,43.32398026610334
2023-10-20,1565.90,1630.01,1560.37,1603.14,2591313.635,2023-10-21,4147073641.09869,2349744,1337875.670,2140869634.71588,ETHUSDT,53,50.995789973344415
2023-10-21,1603.15,1643.84,1591.25,1628.29,1630618.809,2023-10-22,2637996263.05947,1505973,823023.857,1331750359.58411,ETHUSDT,63,55.386743127311306
2023-10-22,1628.29,1667.50,1620,1662.83,1922557.976,2023-10-23,3147813653.67379,1833101,978910.359,1603253930.14586,ETHUSDT,53,60.60722947737298
2023-10-23,1662.82,1803,1656.25,1766.35,5040484.646,2023-10-24,8602139318.25797,4897119,2548724.688,4351652892.82009,ETHUSDT,53,71.40661817473095
2023-10-24,1766.35,1854.87,1755.28,1784.31,5148312.495,2023-10-25,9289125142.38300,5912764,2537428.729,4577941312.19656,ETHUSDT,66,72.7998417960913
2023-10-25,1784.30,1818.55,1759.16,1786.71,2706185.955,2023-10-26,4842621703.21632,3390549,1342446.195,2402553046.32413,ETHUSDT,72,72.98924253173176
2023-10-26,1786.70,1872.64,1757.25,1803.3,4046404.430,2023-10-27,7321211035.63508,4124422,2002889.806,3624600205.76679,ETHUSDT,71,74.32036759829742
2023-10-27,1803.31,1803.92,1735.50,1780.02,2440107.981,2023-10-28,4342572403.59896,2392435,1187295.267,2113386532.06047,ETHUSDT,70,69.16908470690136
2023-10-28,1780.03,1806.23,1767.37,1776.76,1074543.724,2023-10-29,1919964127.56444,1163130,532947.194,952356773.00363,ETHUSDT,65,68.45356283137457
2023-10-29,1776.76,1813.10,1762.49,1795.49,1315116.448,2023-10-30,2355557946.44111,1379647,661801.443,1185353590.20619,ETHUSDT,72,70.35123979386681
2023-10-30,1795.48,1832.65,1776.94,1809.81,2334817.504,2023-10-31,4215510289.56730,2225616,1166802.277,2106971712.38701,ETHUSDT,68,71.75042072003049
2023-10-31,1809.82,1820.91,1781,1815.67,2155865.116,2023-11-01,3883759064.22507,2111699,1056508.560,1903455534.56253,ETHUSDT,66,72.32596547226684
2023-11-01,1815.66,1861.63,1782.73,1848.2,3596670.145,2023-11-02,6543306690.18927,3191399,1791212.171,3259729542.97009,ETHUSDT,66,75.33063193442784
2023-11-02,1848.20,1876.26,1784,1800.68,2902767.066,2023-11-03,5310717363.58517,2745069,1394011.396,2551622630.55722,ETHUSDT,72,64.34088107770297
2023-11-03,1800.68,1834.32,1775.36,1832.49,2284646.929,2023-11-04,4119457491.29056,2333085,1134916.177,2046835562.76318,ETHUSDT,65,67.73424182079107
2023-11-04,1832.49,1870.68,1823.32,1856.08,1368734.648,2023-11-05,2518749107.07530,1379689,688307.936,1266895459.57968,ETHUSDT,68,70.01321046419253
2023-11-05,1856.08,1914.96,1846.21,1892.49,3049000.645,2023-11-06,5744702487.69734,2680620,1544706.562,2910812463.37326,ETHUSDT,70,73.16382006226672
2023-11-06,1892.49,1916.80,1869.13,1901.71,2360118.573,2023-11-07,4471746197.27929,2206036,1162975.731,2203622314.59004,ETHUSDT,74,73.91132082097488
2023-11-07,1901.72,1908.47,1850.10,1885.79,2747654.474,2023-11-08,5170405915.43216,2459502,1349013.731,2538933402.75210,ETHUSDT,68,70.27160368679064
2023-11-08,1885.79,1906.20,1873.13,1888.42,1671720.477,2023-11-09,3158948638.69263,1599496,819658.346,1548971145.03108,ETHUSDT,66,70.52979238846439
2023-11-09,1888.42,2134.30,1881.79,2122.92,8102128.485,2023-11-10,16206007619.14150,6414486,4184285.526,8370947086.96970,ETHUSDT,69,83.93070469801837
2023-11-10,2122.92,2139.60,2066,2079.1,3645227.908,2023-11-11,7658220087.43382,3688849,1796183.776,3774301562.08345,ETHUSDT,70,76.89417060203252
2023-11-11,2079.10,2091.97,2021,2054.52,2484048.950,2023-11-12,5117869676.26760,2338320,1202711.313,2478669015.76359,ETHUSDT,70,73.18762157147587
2023-11-12,2054.53,2068.96,2011.50,2046.08,1719295.996,2023-11-13,3521190449.16089,1825830,821554.663,1682975102.44176,ETHUSDT,73,71.90592198802742
2023-11-13,2046.07,2120,2030,2055.18,4007607.657,2023-11-14,8297650404.00478,3808882,1953362.921,4045534119.88604,ETHUSDT,72,72.46581426387735
2023-11-14,2055.18,2066.39,1920,1980.11,3803937.012,2023-11-15,7681721989.89780,3536731,1767390.943,3570456509.01781,ETHUSDT,69,61.56554710883417
2023-11-15,1980.11,2064.08,1967.85,2059.29,3044717.364,2023-11-16,6140731223.70993,2774407,1527764.985,3082060289.85544,ETHUSDT,60,67.17413918764208
2023-11-16,2059.30,2093,1938.40,1962.13,4348334.629,2023-11-17,8782074171.55734,3800919,2098325.553,4239823879.39005,ETHUSDT,70,56.31461153200571
2023-11-17,1962.14,1992.26,1903.81,1961.21,3228385.518,2023-11-18,6299859702.20526,3003364,1577706.226,3079474072.44778,ETHUSDT,63,56.22192864142873
2023-11-18,1961.21,1972.06,1916,1963.19,1643154.159,2023-11-19,3202110781.79973,1600372,803856.524,1566668105.39545,ETHUSDT,69,56.388286634621025
2023-11-19,1963.19,2016.45,1943.44,2012.46,1726269.572,2023-11-20,3401707212.28241,1606737,901505.434,1777152472.29308,ETHUSDT,66,60.418949041008446
2023-11-20,2012.45,2068.80,1981.96,2022.41,3280845.795,2023-11-21,6650412053.45637,2877783,1625521.713,3295725625.10417,ETHUSDT,69,61.19885637393316
2023-11-21,2022.41,2036.06,1929.85,1933.44,4105107.032,2023-11-22,8161456877.11487,3410996,1998657.772,3974783022.12897,ETHUSDT,71,51.43881175216588
2023-11-22,1933.44,2093.78,1928.74,2063.91,3525684.092,2023-11-23,7155330992.38286,3097542,1788844.299,3630783925.61124,ETHUSDT,62,61.208789670597184
2023-11-23,2063.92,2089.75,2033.50,2062.68,2101282.327,2023-11-24,4333101748.32414,1966699,1039598.744,2144117710.38171,ETHUSDT,66,61.08401942894785
2023-11-24,2062.67,2135,2057.77,2081.16,3231969.816,2023-11-25,6778271023.31061,2738733,1598086.368,3352142839.04157,ETHUSDT,66,62.32656959119676
2023-11-25,2081.16,2090.79,2065.59,2082.87,1027458.693,2023-11-26,2137077833.54589,1056929,512548.536,1066083174.78538,ETHUSDT,73,62.44605650057705
2023-11-26,2082.87,2094.96,2035,2061.97,2265552.050,2023-11-27,4687601793.16523,1922353,1097420.414,2270977505.00993,ETHUSDT,73,59.94362044183692
2023-11-27,2061.97,2071,1985,2027.57,2895401.474,2023-11-28,5861604298.08316,2658341,1393232.825,2820653227.83683,ETHUSDT,66,55.96808816772352
2023-11-28,2027.57,2075.87,1994.85,2048.2,2601579.447,2023-11-29,5299174745.72606,2375525,1312949.299,2674639422.12915,ETHUSDT,68,57.7766384535461
2023-11-29,2048.21,2077,2018.56,2028.41,2090299.255,2023-11-30,4272821333.41157,1964582,1017733.523,2080690233.66549,ETHUSDT,72,55.424847048196376
2023-11-30,2028.41,2054.97,2020.40,2051.76,1702901.412,2023-12-01,3467788056.28670,1594450,854710.826,1740773525.27975,ETHUSDT,74,57.61696709694933
2023-12-01,2051.77,2111.50,2044.35,2086.99,2908736.552,2023-12-02,6077197060.66088,2456177,1450230.691,3030005103.54043,ETHUSDT,71,60.7530520787294
2023-12-02,2086.99,2199.99,2085.63,2165.28,2703872.717,2023-12-03,5771277302.84140,2069131,1408025.704,3005917771.12229,ETHUSDT,74,66.65741901213528
2023-12-03,2165.26,2219.17,2148.17,2193.24,2138376.029,2023-12-04,4647728772.82338,1783428,1074599.378,2336250596.02384,ETHUSDT,73,68.4811205998278
2023-12-04,2193.25,2276.84,2191.52,2243.66,3783378.877,2023-12-05,8452455553.34357,3158954,1883664.855,4208338823.90871,ETHUSDT,74,71.50757624805811
2023-12-05,2243.67,2311.51,2186,2293.97,4121719.560,2023-12-06,9263997221.57883,3159367,2060798.958,4633613380.01910,ETHUSDT,75,74.17248491119737
2023-12-06,2293.97,2314.98,2218.49,2233.29,2935176.941,2023-12-07,6656006363.54016,2433953,1422482.641,3226885681.53294,ETHUSDT,72,66.13763888642032
2023-12-07,2233.32,2387.20,2222.08,2357.04,3592068.146,2023-12-08,8267176771.20482,3029221,1817772.741,4184430510.94754,ETHUSDT,72,72.6456156467019
2023-12-08,2357.05,2397.44,2333.36,2360.82,2691981.223,2023-12-09,6360273773.82462,2294416,1333258.700,3150659977.83971,ETHUSDT,72,72.81746582023827
2023-12-09,2360.82,2407.63,2328,2342.4,2422255.370,2023-12-10,5724964316.41979,2095299,1182736.659,2795972395.20926,ETHUSDT,73,70.49337112496652
2023-12-10,2342.41,2379.98,2323,2353.97,1509788.704,2023-12-11,3549153797.86988,1479652,745273.235,1752214150.51171,ETHUSDT,74,71.11694765722184
2023-12-11,2353.99,2356.73,2114.63,2225.56,4715186.380,2023-12-12,10505238677.09641,3845528,2233909.931,4975110875.49382,ETHUSDT,74,56.77580807609757
2023-12-12,2225.55,2245.37,2164.82,2204.7,2861907.892,2023-12-13,6320204699.44428,2561548,1425796.153,3149072308.43669,ETHUSDT,67,54.841093938927365
2023-12-13,2204.71,2285.91,2145.33,2261.44,3400818.732,2023-12-14,7496980793.23860,2839563,1692713.217,3732443600.42986,ETHUSDT,65,58.93969255087571
2023-12-14,2261.45,2333.29,2212.04,2316.54,3279042.292,2023-12-15,7482325202.55013,2851067,1625436.478,3709938803.30156,ETHUSDT,72,62.49912179845869
2023-12-15,2316.53,2319.32,2195.28,2221.71,2619585.033,2023-12-16,5917897874.70530,2342300,1262926.193,2853617419.35486,ETHUSDT,70,53.847413812266645
2023-12-16,2221.71,2264.95,2211.16,2229.64,1615397.454,2023-12-17,3624431712.39292,1639372,795129.207,1784058853.10463,ETHUSDT,67,54.41568481087778
2023-12-17,2229.63,2251.24,2190,2197.93,1888776.250,2023-12-18,4193330348.14639,1855200,918193.671,2038921237.42136,ETHUSDT,73,51.67566763617241
2023-12-18,2197.93,2226.52,2116.56,2220.48,3103789.978,2023-12-19,6733348048.69405,2909157,1521046.192,3301156090.86878,ETHUSDT,65,53.46997746617339
2023-12-19,2220.49,2256.64,2135.03,2179.02,2922787.525,2023-12-20,6442713698.58217,2867036,1421128.680,3132620910.66113,ETHUSDT,73,49.80813788835961
2023-12-20,2179.01,2269.56,2156.00,2203.95,3264604.314,2023-12-21,7232731576.40189,3199614,1641740.150,3638245116.28233,ETHUSDT,74,51.93949069929262
2023-12-21,2203.95,2282.41,2184.90,2241.35,3165860.981,2023-12-22,7068225568.50204,2976867,1586016.274,3541524294.60746,ETHUSDT,70,55.02500237394046
2023-12-22,2241.47,2345.95,2232.56,2326.53,4099057.645,2023-12-23,9424688260.19954,3673059,2057294.139,4730569126.95634,ETHUSDT,74,61.14360255053636
2023-12-23,2326.54,2332.75,2265.00,2309.86,1865910.468,2023-12-24,4279554665.09509,1718866,900317.381,2065048573.17343,ETHUSDT,70,59.43933599123711
2023-12-24,2309.86,2328.79,2241.20,2265.43,2062149.982,2023-12-25,4721397589.48568,1972246,995693.020,2280234720.26452,ETHUSDT,71,55.036216550261784
2023-12-25,2265.42,2308.00,2254.38,2273.07,1894335.789,2023-12-26,4319976648.99361,1906169,935091.968,2132834550.54507,ETHUSDT,73,55.64467926393261
2023-12-26,2273.08,2277.51,2178.84,2232.44,2717406.562,2023-12-27,6062439161.58762,2463779,1269071.122,2831183559.11326,ETHUSDT,71,51.64232902848015
2023-12-27,2232.45,2395.00,2213.68,2380.31,3570723.046,2023-12-28,8260845965.55004,3376417,1824750.455,4220385247.26155,ETHUSDT,73,62.27683851767157
2023-12-28,2380.32,2455.52,2336.02,2345.96,4260463.058,2023-12-29,10170568781.88293,3765791,2083640.202,4975136279.65121,ETHUSDT,73,59.02932295414598
2023-12-29,2345.98,2388.74,2254.72,2300.6,3866751.979,2023-12-30,9014828986.57667,3347246,1877331.327,4378663257.13830,ETHUSDT,65,54.95406158631908
2023-12-30,2300.61,2325.00,2269.15,2293.26,1809956.531,2023-12-31,4159237315.21914,1702313,890976.048,2047550080.98102,ETHUSDT,68,54.30077849315262
2023-12-31,2293.26,2324.78,2258.00,2283.85,1671717.997,2024-01-01,3840542439.66964,1659172,822847.507,1890697866.70563,ETHUSDT,67,53.423947594833265
2024-01-01,2283.84,2354.95,2266.67,2354.62,1658563.418,2024-01-02,3833607643.67903,1694881,844668.997,1952994085.90657,ETHUSDT,65,58.810825507763674
2024-01-02,2354.63,2434.49,2335.00,2356.93,3376173.730,2024-01-03,8044076762.32824,3261710,1663317.071,3964080369.09200,ETHUSDT,71,58.977605110383095
2024-01-03,2356.92,2387.48,2067.16,2210.39,4996919.678,2024-01-04,11247346123.69518,4672877,2361194.588,5316498482.47451,ETHUSDT,70,46.19812728996105
2024-01-04,2210.39,2295.55,2202.10,2267.85,2512800.256,2024-01-05,5657915952.55511,2713751,1251138.628,2817833669.84854,ETHUSDT,68,50.70830682085816
2024-01-05,2267.85,2278.16,2206.00,2268.93,2640741.967,2024-01-06,5923620087.33033,2917958,1306889.001,2931697194.21693,ETHUSDT,72,50.79180493941406
2024-01-06,2268.92,2270.34,2215.56,2240.36,1201310.744,2024-01-07,2691373219.47519,1575059,588826.987,1319137639.47041,ETHUSDT,70,48.45350961576869
2024-01-07,2240.36,2257.98,2201.06,2220.87,1609796.697,2024-01-08,3600489002.36785,1927429,785012.985,1756032817.61605,ETHUSDT,71,46.86835472406919
2024-01-08,2220.87,2359.63,2165.43,2331.11,3478939.516,2024-01-09,7863706854.16690,3995669,1752179.104,3962436923.55933,ETHUSDT,71,55.69695901941887
2024-01-09,2331.12,2377.36,2222.44,2344.44,4370510.933,2024-01-10,10039664919.16545,4815580,2169557.040,4984959602.11133,ETHUSDT,76,56.63527901662934
2024-01-10,2344.33,2645.65,2336.28,2585.82,7740895.596,2024-01-11,18922026567.58447,8220834,3906703.454,9551421624.39738,ETHUSDT,73,69.31065542235856
2024-01-11,2585.81,2691.90,2565.69,2618.59,5161427.019,2024-01-12,13515735771.84295,6580830,2560104.573,6705295939.41637,ETHUSDT,76,70.56841546751122
2024-01-12,2618.60,2719.89,2458.38,2523.3,6484996.966,2024-01-13,16931186211.05264,7491478,3207075.547,8378289400.00684,ETHUSDT,71,62.54173990613619
2024-01-13,2523.30,2591.29,2497.79,2578.5,2509197.587,2024-01-14,6396752318.68130,3435962,1250328.990,3187901268.72509,ETHUSDT,64,65.02359780315965
2024-01-14,2578.51,2579.13,2470.00,2474.36,2126298.888,2024-01-15,5377127058.63416,2844015,1030119.982,2605581030.25596,ETHUSDT,60,57.30896820478074
2024-01-15,2474.30,2555.00,2472.04,2512.21,1818558.839,2024-01-16,4582971876.58271,2769584,900709.545,2269735533.33003,ETHUSDT,52,59.20349201666492
2024-01-16,2512.20,2613.80,2500.00,2587.4,2456630.069,2024-01-17,6264614166.95275,3431803,1217717.221,3105496591.03239,ETHUSDT,64,62.74082196518596
2024-01-17,2587.40,2593.01,2505.76,2530.62,2299529.287,2024-01-18,5861698853.57950,3138244,1139860.101,2905501276.98739,ETHUSDT,60,58.60815314965738
2024-01-18,2530.61,2549.99,2428.22,2471.29,2928749.650,2024-01-19,7309579149.43542,3725950,1405569.978,3509064047.39776,ETHUSDT,63,54.563803640301366
2024-01-19,2471.29,2505.16,2415.55,2492.46,2594474.775,2024-01-20,6404258356.95563,3421545,1285716.188,3173951338.78877,ETHUSDT,51,55.737505315377035
