Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI,MA_50,ROC_26
2021-11-04,4606.59,4611.23,4423.09,4535.37,1202357.813,2021-11-05,5431479120.96728,1818589,576930.698,2606693494.93029,ETHUSDT,73,64.75445038453866,3653.4158,26.764212644641947
2021-11-05,4535.38,4575.00,4445.10,4477.29,967384.995,2021-11-06,4358883948.49716,1620292,468704.582,2112249158.29508,ETHUSDT,73,62.42445233816641,3671.5524000000005,31.106204667043425
2021-11-06,4477.29,4538.29,4325.91,4521.4,1062427.875,2021-11-07,4714538239.73170,1772519,508882.163,2258991666.33596,ETHUSDT,71,63.498663919411165,3693.9606,27.611413733735986
2021-11-07,4521.70,4642.76,4505.41,4616.5,832391.585,2021-11-08,3816126139.59038,1498090,412610.985,1891683364.97617,ETHUSDT,73,65.77067766650411,3717.5836,32.16773406701004
2021-11-08,4616.51,4830.66,4615.21,4814.3,1214445.239,2021-11-09,5753273555.99257,1852982,600814.466,2846643721.78804,ETHUSDT,75,69.95905869498104,3747.2951999999996,33.35826373595933
2021-11-09,4814.13,4844.97,4714.83,4734.98,1151973.219,2021-11-10,5516088243.02753,1828390,566090.194,2710811120.22053,ETHUSDT,84,66.44774806373476,3782.428,24.79554265864386
2021-11-10,4734.99,4877.54,4450.00,4632.21,1848828.004,2021-11-11,8703427804.71559,2683461,893119.456,4206427904.45018,ETHUSDT,75,62.098869110561424,3819.7626,19.611589816949888
2021-11-11,4632.42,4783.12,4580.90,4721.19,1146003.874,2021-11-12,5380011627.03747,1806373,561937.342,2638555334.08641,ETHUSDT,77,64.27875787457691,3852.6540000000005,23.16254923955859
2021-11-12,4721.19,4811.00,4508.00,4665.99,1671025.399,2021-11-13,7762478251.17218,2375978,808217.322,3754824704.91141,ETHUSDT,74,61.90024296748064,3882.9597999999996,21.162759899351066
2021-11-13,4665.99,4708.00,4585.11,4644.42,812743.805,2021-11-14,3779188246.75865,1276335,396529.633,1844110214.93499,ETHUSDT,72,60.95113428857355,3917.3208,23.90704077304172
2021-11-14,4644.42,4700.00,4515.84,4629.44,947148.676,2021-11-15,4354962791.23766,1515170,465622.932,2141248755.16082,ETHUSDT,74,60.26009969569083,3951.488,19.269969187011128
2021-11-15,4629.75,4771.83,4541.44,4567.01,1351110.691,2021-11-16,6306501839.02235,1987809,654767.664,3057384166.84025,ETHUSDT,72,57.34227548120555,3981.6756000000005,9.674746766439165
2021-11-16,4567.01,4567.07,4077.00,4209.42,2734039.543,2021-11-17,11760055645.26550,3378829,1294570.176,5568312120.65498,ETHUSDT,71,44.15427977465589,4007.3920000000003,3.750314251489918
2021-11-17,4209.42,4300.00,4062.00,4287.99,1860601.927,2021-11-18,7783640525.67040,2438404,913440.006,3822140764.47525,ETHUSDT,52,47.036559549022634,4037.0818,7.85876706677801
2021-11-18,4288.00,4343.33,3957.96,3997.72,2286170.467,2021-11-19,9439478791.19713,2883206,1101340.529,4548270753.77164,ETHUSDT,54,39.02343617739513,4060.0686,-4.14290852415778
2021-11-19,3997.72,4309.04,3973.14,4293.44,1514406.552,2021-11-20,6266188518.48803,2130976,760953.458,3149274789.03821,ETHUSDT,34,48.62573339173022,4085.9483999999998,5.112605609837891
2021-11-20,4293.44,4436.01,4202.24,4412.55,1143613.530,2021-11-21,4931186882.83004,1814583,574462.367,2477445176.05412,ETHUSDT,43,51.910571875999416,4108.0278,4.460316182702274
2021-11-21,4412.37,4425.73,4242.00,4259.23,996488.568,2021-11-22,4334385457.28967,1635793,482160.094,2097727947.94851,ETHUSDT,49,47.684106606857775,4125.4673999999995,3.0444743902704374
2021-11-22,4259.28,4327.75,4019.35,4086.57,1891091.913,2021-11-23,7905984342.52000,2702558,926476.644,3874314370.68371,ETHUSDT,50,43.39884560911065,4138.8338,4.154379812262811
2021-11-23,4086.41,4387.00,4059.55,4341.36,1636864.585,2021-11-24,6895439496.10744,2491307,818923.192,3450540823.66869,ETHUSDT,33,50.47223666998065,4157.9385999999995,1.2217414011788321
2021-11-24,4341.36,4377.00,4170.38,4271.29,1365898.959,2021-11-25,5822609661.59857,2149379,671854.736,2864057507.82437,ETHUSDT,42,48.67085484479547,4173.0116,-3.3979188199559833
2021-11-25,4271.29,4558.29,4250.34,4527.86,1247655.550,2021-11-26,5497303917.35342,1984519,624230.543,2750335857.33328,ETHUSDT,32,55.00356706393911,4192.0318,4.694761862921462
2021-11-26,4528.20,4555.00,3911.00,4040.66,2657050.069,2021-11-27,11001572746.45120,3467510,1272401.024,5266372605.48750,ETHUSDT,47,43.92214795742733,4201.048000000001,-5.787085612493759
2021-11-27,4040.66,4182.66,4027.32,4095.33,1008009.177,2021-11-28,4148428146.16350,1684637,491467.184,2022800265.44980,ETHUSDT,21,45.254980589576796,4211.6784,-5.26034533812045
2021-11-28,4095.33,4301.07,3958.58,4296.6,1512818.390,2021-11-29,6210487095.14454,2143420,746165.656,3065377996.76414,ETHUSDT,27,49.96946347064922,4226.0544,-6.471218229470507
2021-11-29,4297.01,4460.00,4280.00,4445.1,1432921.208,2021-11-30,6245171955.45936,2026318,720031.636,3138621395.99998,ETHUSDT,33,53.17360895496808,4246.6562,-3.5056299779229274
2021-11-30,4445.09,4757.80,4347.90,4631.51,2573876.207,2021-12-01,11742857991.16934,3626412,1290984.307,5891350018.04904,ETHUSDT,40,56.90468865009521,4268.4244,2.1197829504538843
2021-12-01,4631.43,4783.19,4528.50,4586.66,1861557.163,2021-12-02,8721654100.22072,2896669,921965.251,4320347492.04115,ETHUSDT,34,55.75363660089877,4290.2994,2.442772301995178
2021-12-02,4586.67,4636.86,4435.76,4514.32,1767131.692,2021-12-03,8009972829.01313,2593287,866156.227,3926923239.19776,ETHUSDT,32,53.86119016067419,4308.3848,-0.1565886672269635
2021-12-03,4514.32,4658.00,4004.00,4213.66,2648380.120,2021-12-04,11599142242.40267,3359014,1276987.557,5596391806.19256,ETHUSDT,31,46.75750708766286,4316.7742,-8.726091194627967
2021-12-04,4213.67,4237.20,3388.15,4115.79,3531695.892,2021-12-05,13904957699.91255,4397362,1685267.694,6640391060.72415,ETHUSDT,25,44.69123000980839,4321.6358,-14.509066738674372
2021-12-05,4115.79,4247.19,4033.00,4197.53,1909767.851,2021-12-06,7920029236.98750,2872269,955878.632,3964943993.80484,ETHUSDT,18,46.805561916163505,4328.9204,-11.350628724936534
2021-12-06,4197.52,4377.58,3920.00,4345.2,2601175.770,2021-12-07,10673116598.55363,3318691,1301601.745,5343433952.33640,ETHUSDT,16,50.487972412475635,4338.8042,-6.195962618275082
2021-12-07,4345.44,4425.00,4255.27,4305.82,1388803.726,2021-12-08,6040967486.57935,2183483,704132.906,3063544353.67864,ETHUSDT,25,49.50379678961326,4349.9544,-8.79799372615802
2021-12-08,4305.83,4454.60,4224.98,4435.33,1443466.295,2021-12-09,6276303882.73508,2219642,724161.277,3149719726.26192,ETHUSDT,28,52.76488064173353,4361.0314,-4.94343108322135
2021-12-09,4435.70,4490.97,4075.00,4103.8,1905332.516,2021-12-10,8128100154.37248,2592152,934239.558,3986375203.94699,ETHUSDT,29,44.79055606263087,4359.8246,-11.640204804905668
2021-12-10,4103.80,4232.00,3882.84,3895.95,2123045.506,2021-12-11,8630315816.21057,2976443,1037613.313,4219590637.71057,ETHUSDT,24,40.64339584049374,4356.5984,-15.844032971590511
2021-12-11,3895.85,4094.82,3831.01,4089.81,1729754.927,2021-12-12,6927855786.59676,2513364,858826.723,3440497966.36373,ETHUSDT,16,45.69391175665388,4358.8834,-10.448849466062047
2021-12-12,4088.86,4173.37,3985.00,4129.0,1044691.201,2021-12-13,4250371718.97262,1673043,524919.175,2136460514.84705,ETHUSDT,27,46.68159030946854,4358.0534,-1.9104769778259254
2021-12-13,4129.16,4142.00,3668.34,3780.63,2252296.914,2021-12-14,8753636591.89626,3204210,1077590.630,4187782053.06397,ETHUSDT,28,39.75921594744106,4351.9738,-11.832117145795577
2021-12-14,3780.33,3879.13,3682.00,3856.66,1718001.410,2021-12-15,6516584351.17794,2471176,860515.690,3264805929.02826,ETHUSDT,21,41.78806799747692,4344.6242,-3.5285112514133044
2021-12-15,3856.67,4096.00,3639.39,4019.01,2415815.067,2021-12-16,9333255722.11962,3239561,1216293.854,4700575007.80404,ETHUSDT,28,45.97241151889818,4342.3366,-6.391844302004905
2021-12-16,4019.01,4118.47,3951.14,3958.67,1603846.854,2021-12-17,6477885416.67551,2294353,795052.944,3212317695.69258,ETHUSDT,29,44.68673521103293,4343.0386,-10.286115738065295
2021-12-17,3958.70,3992.99,3694.20,3873.93,2112402.041,2021-12-18,8150384191.83720,2881093,1044417.811,4031405178.37710,ETHUSDT,23,42.873351833528574,4334.738,-9.046236056752036
2021-12-18,3872.98,3997.39,3764.96,3957.64,1306368.673,2021-12-19,5102991865.01633,2125631,664862.037,2597645006.46707,ETHUSDT,24,45.23746422559722,4325.4601999999995,-3.154968592242401
2021-12-19,3957.65,4034.99,3881.89,3922.51,1402356.037,2021-12-20,5534488536.14064,2030727,695606.922,2746249783.37654,ETHUSDT,29,44.40691482502057,4317.414000000001,-9.6478983544327
2021-12-20,3922.51,3981.48,3750.00,3943.48,1741509.419,2021-12-21,6712525820.97073,2653960,862794.397,3326602572.65187,ETHUSDT,25,45.05539578581922,4310.506399999999,-7.674730584905261
2021-12-21,3943.64,4063.00,3912.26,4014.38,1246421.469,2021-12-22,4984828563.72327,2100781,633136.610,2532105700.40649,ETHUSDT,27,47.29395887385829,4304.339599999999,-11.3404566395604
2021-12-22,4014.38,4074.99,3924.36,3978.62,1076095.044,2021-12-23,4313444572.42589,1685371,533760.196,2139959337.15589,ETHUSDT,45,46.270006383190385,4292.0344,-1.5353927328703718
2021-12-23,3978.63,4153.71,3888.87,4111.3,1586935.899,2021-12-24,6342305120.28279,2574870,790942.203,3162412138.89739,ETHUSDT,34,50.54809521169527,4282.1286,0.3899563649327467
2021-12-24,4111.31,4133.38,4014.45,4045.0,1026594.079,2021-12-25,4194323368.26720,1959357,503307.492,2057074991.90787,ETHUSDT,41,48.471223183496726,4272.3212,-5.855792952567154
2021-12-25,4045.19,4138.47,4015.00,4093.87,890361.594,2021-12-26,3621803415.02818,1550150,452393.340,1840765246.64893,ETHUSDT,39,50.09875619803064,4264.6528,-7.901509527344726
2021-12-26,4093.88,4104.84,4002.00,4062.24,767517.751,2021-12-27,3110302732.49935,1214270,374805.140,1519130421.78793,ETHUSDT,37,49.01958306913648,4255.469599999999,-12.291239790046884
2021-12-27,4062.40,4126.00,4030.06,4037.36,837344.643,2021-12-28,3412512083.97403,1346208,405956.805,1654814228.90877,ETHUSDT,40,48.14113444513565,4243.8868,-11.976034848887856
2021-12-28,4037.35,4037.36,3756.26,3791.99,1675203.532,2021-12-29,6515358318.89518,2329455,808767.898,3146041359.67125,ETHUSDT,41,40.443589732778065,4223.4406,-16.000859487143135
2021-12-29,3792.00,3825.91,3600.45,3628.55,1318187.731,2021-12-30,4938307811.88661,1811791,628740.042,2357157171.53485,ETHUSDT,27,36.282090865344145,4201.312,-13.886027823792137
2021-12-30,3628.49,3766.71,3580.00,3708.37,1023870.718,2021-12-31,3783727767.90478,1468765,511459.256,1890710432.46539,ETHUSDT,22,39.553317318476196,4182.8352,-9.898950140799217
2021-12-31,3708.45,3814.95,3621.32,3676.02,1343940.174,2022-01-01,5019121901.30920,1718536,657338.460,2455318242.51639,ETHUSDT,28,38.68644494866983,4161.9318,-12.42421138145528
2022-01-01,3676.01,3776.33,3671.86,3763.06,755619.793,2022-01-02,2815651909.34339,1253371,374973.370,1397453273.20879,ETHUSDT,21,42.34760632042044,4143.8732,-13.397311976433762
2022-01-02,3763.05,3860.00,3714.48,3826.21,740079.430,2022-01-03,2798657676.16421,1251669,380197.071,1438262996.19347,ETHUSDT,29,44.91750009276265,4127.509,-11.138644903874285
2022-01-03,3826.10,3850.00,3680.00,3764.07,999879.353,2022-01-04,3777721163.97305,1481803,485541.732,1834763812.23665,ETHUSDT,29,42.89144574411992,4110.201599999999,-15.134386843819957
2022-01-04,3764.07,3893.19,3711.00,3785.6,1253780.690,2022-01-05,4775534414.28812,1702557,631582.491,2406003407.58924,ETHUSDT,23,43.83669348090183,4094.5734,-7.753789171012239
2022-01-05,3785.60,3847.18,3405.00,3537.71,1813981.948,2022-01-06,6675092541.77517,2392846,870855.603,3205775294.72495,ETHUSDT,24,36.37200934668101,4081.1391999999996,-9.19518987666679
2022-01-06,3537.81,3549.11,3292.31,3404.6,1840489.348,2022-01-07,6279177286.15747,2474832,902767.537,3080987789.69944,ETHUSDT,15,33.1114766808308,4063.4714000000004,-16.754079040346618
2022-01-07,3404.61,3415.35,3040.77,3196.58,2855226.352,2022-01-08,9156175041.42808,3635807,1385097.550,4442877232.85936,ETHUSDT,18,28.770844696195855,4047.4485999999997,-22.58222329861952
2022-01-08,3196.58,3248.03,2996.45,3080.03,1859886.155,2022-01-09,5808043464.37497,2323042,915949.549,2860873049.35190,ETHUSDT,10,26.661935145630682,4023.1804,-18.531302983894214
2022-01-09,3079.86,3209.40,3057.00,3150.0,1230848.792,2022-01-10,3853748750.33209,1652895,618102.939,1935566723.02496,ETHUSDT,23,29.980195907795146,3997.9294,-18.32310859655764
2022-01-10,3149.99,3179.16,2924.78,3081.31,2322294.565,2022-01-11,7079565083.20333,2638378,1148983.072,3502967966.63497,ETHUSDT,23,28.61155699582053,3974.3710000000005,-23.331616492618835
2022-01-11,3081.25,3262.66,3050.58,3236.86,1533503.746,2022-01-12,4836151992.53377,1894382,773577.009,2439879607.61130,ETHUSDT,21,35.763106208747146,3957.3768,-18.23364918015394
2022-01-12,3236.86,3411.00,3203.85,3369.93,1435454.649,2022-01-13,4753099829.92951,1901450,737104.090,2441631267.65085,ETHUSDT,22,41.19076543945627,3937.9481999999994,-13.010044063780192
2022-01-13,3369.92,3408.89,3230.97,3240.36,1374273.064,2022-01-14,4558640511.93513,1775539,671380.571,2227413038.34845,ETHUSDT,21,37.83826927458988,3917.3296,-18.12393244458818
2022-01-14,3240.32,3342.63,3181.20,3305.6,1309794.267,2022-01-15,4271754423.42846,1677945,658810.445,2149597068.08969,ETHUSDT,21,40.46569178126982,3892.8844,-15.7274296305172
2022-01-15,3305.61,3372.00,3257.59,3324.05,809020.133,2022-01-16,2687321901.17641,1399475,403309.029,1340071430.72307,ETHUSDT,23,41.222326579727714,3878.5521999999996,-15.707699798147825
2022-01-16,3324.06,3394.62,3269.01,3345.49,934941.801,2022-01-17,3112687274.02912,1443664,475563.740,1583857257.27678,ETHUSDT,21,42.14254603716733,3863.5553999999997,-16.66234885586318
2022-01-17,3345.50,3355.30,3139.37,3208.61,1440138.934,2022-01-18,4673076476.50251,1905930,713648.866,2315979167.25524,ETHUSDT,22,38.047106204602365,3841.7956,-19.353695502460646
2022-01-18,3208.60,3243.95,3080.50,3159.32,1589444.667,2022-01-19,5010157515.14645,1918856,792354.659,2497982478.65501,ETHUSDT,24,36.665326401329324,3816.08,-23.155206382409457
2022-01-19,3159.31,3174.60,3045.00,3082.81,1668517.082,2022-01-20,5189639864.18362,2154279,827915.615,2575812422.60448,ETHUSDT,24,34.56677259180352,3785.106,-23.78714462299135
2022-01-20,3082.80,3272.24,2985.00,2999.92,1880719.448,2022-01-21,5926009927.59850,2206660,951170.197,2998472472.20511,ETHUSDT,24,32.40296833208098,3753.3712,-26.721659456699893
2022-01-21,2999.92,3031.90,2460.00,2566.91,4517274.359,2022-01-22,12514701125.46148,4897029,2200477.083,6098060560.24197,ETHUSDT,19,23.96386257837777,3714.423,-36.810478947575724
2022-01-22,2566.91,2625.60,2293.56,2410.96,4662398.873,2022-01-23,11407543010.03600,5193460,2315583.584,5667992037.60323,ETHUSDT,13,21.765255881504352,3678.3689999999997,-40.28374977708205
2022-01-23,2410.57,2549.00,2368.00,2538.41,2371974.868,2022-01-24,5833997685.39064,2629510,1211371.166,2980950643.00904,ETHUSDT,11,27.610534788748932,3646.8213999999994,-33.05863148373282
2022-01-24,2538.40,2539.59,2151.00,2438.13,4694300.254,2022-01-25,10840194199.53302,5281222,2366956.599,5465216077.75400,ETHUSDT,13,25.96661693579133,3611.6333999999997,-32.80704413608741
2022-01-25,2437.87,2504.98,2349.60,2457.37,2325976.562,2022-01-26,5636577032.24078,2812723,1179167.455,2858603889.84165,ETHUSDT,12,26.866317844447757,3573.8768,-33.73449790608812
2022-01-26,2457.37,2720.06,2400.01,2461.61,3370868.336,2022-01-27,8579635823.06901,3854865,1711041.047,4356821161.78977,ETHUSDT,23,27.076638880935842,3536.9926,-33.03600089226935
2022-01-27,2461.62,2520.00,2314.33,2422.61,2706734.602,2022-01-28,6551124353.29313,3054308,1357961.379,3287944611.31250,ETHUSDT,20,26.32666766001944,3496.7382000000002,-35.621276301733154
2022-01-28,2422.61,2556.93,2357.00,2543.34,2394675.788,2022-01-29,5832709367.68838,2814629,1225252.464,2986707220.13692,ETHUSDT,24,32.55451560443776,3465.5289999999995,-33.52847857279135
2022-01-29,2543.34,2658.41,2519.21,2599.94,1522389.395,2022-01-30,3909322807.94748,1950275,768347.892,1973963749.76406,ETHUSDT,24,35.315194389329065,3439.6088,-30.927426960710086
2022-01-30,2599.93,2644.93,2541.46,2600.45,1322236.477,2022-01-31,3431223524.16989,1713681,677924.103,1759815045.63828,ETHUSDT,29,35.34087653121025,3409.8216,-31.306794167371095
2022-01-31,2600.45,2706.47,2475.33,2685.34,2119778.986,2022-02-01,5497599951.88833,2511180,1092721.930,2836083345.48585,ETHUSDT,20,39.63694519912268,3380.9484,-24.093834712285627
2022-02-01,2685.34,2812.94,2672.61,2786.38,2054796.845,2022-02-02,5668520842.67734,2514252,1054869.861,2910128881.82822,ETHUSDT,26,44.37432478817464,3361.0634000000005,-18.158373964636073
2022-02-02,2786.37,2810.00,2610.40,2678.0,2354857.007,2022-02-03,6390741360.31646,2588322,1161329.836,3152533644.88095,ETHUSDT,28,40.68581852960212,3337.4902,-16.222963292018342
2022-02-03,2678.47,2722.99,2572.64,2694.37,2171742.641,2022-02-04,5720509414.67786,2508451,1091608.761,2875951988.55035,ETHUSDT,20,41.47709609155174,3310.9973999999997,-12.521306610649905
2022-02-04,2694.20,2995.00,2670.14,2993.65,2953883.898,2022-02-05,8398868704.49046,3399565,1531423.303,4354458886.96182,ETHUSDT,20,53.65087806196259,3291.697,-4.963492063492061
2022-02-05,2993.64,3059.91,2958.01,3011.59,1557391.545,2022-02-06,4687429957.09237,2014040,786711.318,2368379630.75496,ETHUSDT,33,54.265032303045295,3274.4501999999998,-2.2626739925551083
2022-02-06,3011.58,3075.00,2948.00,3054.26,1151529.849,2022-02-07,3460851097.78940,1457326,581357.686,1747828840.36891,ETHUSDT,37,55.766353360267466,3256.3826,-5.641269625501255
2022-02-07,3054.26,3185.99,2990.83,3138.55,1920591.918,2022-02-08,5945879846.53350,2234372,978279.765,3029389030.73493,ETHUSDT,45,58.653706332257606,3240.7034,-6.866017988504201
2022-02-08,3138.55,3246.65,3023.28,3115.23,2122006.982,2022-02-09,6598768727.89174,2441605,1056438.505,3285568021.73335,ETHUSDT,48,57.53474645678068,3224.1384000000003,-3.8616079694848753
2022-02-09,3115.23,3269.16,3052.50,3241.82,1571485.369,2022-02-10,4964808230.62457,2034483,797111.751,2518720555.68676,ETHUSDT,54,61.795523802070115,3208.6872000000003,-1.9294530493707571
2022-02-10,3241.79,3282.96,3055.24,3070.9,2672791.971,2022-02-11,8499639525.52764,3068978,1333421.559,4241251208.96306,ETHUSDT,50,53.92784926062559,3190.5328000000004,-7.61570975165837
2022-02-11,3070.89,3136.55,2873.50,2926.04,2333468.434,2022-02-12,7077554747.74226,2928823,1143123.633,3467983510.90860,ETHUSDT,50,48.31351478878145,3166.8276,-12.537774735539484
2022-02-12,2926.03,2983.62,2855.00,2916.93,1869241.526,2022-02-13,5450989532.57656,2296999,920784.062,2685443686.71921,ETHUSDT,44,47.97524983372978,3144.2662,-9.090540763757524
2022-02-13,2917.04,2952.66,2830.31,2870.32,1277486.697,2022-02-14,3707939332.48070,1711130,632594.457,1836709733.59703,ETHUSDT,44,46.193231660769364,3119.7952,-9.147538077814213
2022-02-14,2870.33,2964.44,2829.80,2928.87,1815960.443,2022-02-15,5263552192.95742,2201211,910997.874,2641127709.00084,ETHUSDT,46,48.76760778244653,3097.1278,-4.993496193407964
2022-02-15,2928.87,3198.00,2911.85,3183.73,1856076.117,2022-02-16,5714091348.62078,2335370,954848.633,2939810949.00150,ETHUSDT,46,58.15311393844831,3080.0552000000002,6.127163391023758
2022-02-16,3183.74,3186.79,3040.42,3121.8,1733462.418,2022-02-17,5408024225.21039,2169230,857155.629,2674143996.86848,ETHUSDT,51,55.492794756097176,3066.6514,21.61704150126028
2022-02-17,3121.80,3158.68,2850.00,2890.8,2632604.386,2022-02-18,7919238051.35232,3010625,1276241.316,3839803752.45899,ETHUSDT,52,46.878326855757486,3051.8963999999996,19.902445498888415
2022-02-18,2890.75,2941.94,2750.00,2778.46,2162941.471,2022-02-19,6148632292.71915,2608990,1078421.674,3066047005.91269,ETHUSDT,30,43.35360989775684,3033.2982,9.45670715132702
2022-02-19,2778.46,2829.99,2691.00,2761.89,1546343.886,2022-02-20,4270584831.58429,1936132,765108.298,2113426445.53245,ETHUSDT,25,42.84193513510865,3015.0156,13.279029420088337
2022-02-20,2761.90,2762.89,2573.33,2620.72,2242471.273,2022-02-21,5933481403.70280,2530352,1107164.273,2929384820.63703,ETHUSDT,27,38.656019660299016,2992.1688,6.647350622820329
2022-02-21,2620.72,2758.00,2555.56,2566.88,3985389.094,2022-02-22,10607780731.93246,4153367,2005642.904,5338966041.22877,ETHUSDT,25,37.16460563212009,2966.9822000000004,4.276469465106169
2022-02-22,2566.88,2670.00,2495.00,2635.57,3195802.792,2022-02-23,8250350069.89216,3451981,1619507.436,4182415961.74897,ETHUSDT,20,40.32780283468105,2944.4122,8.790519315944374
2022-02-23,2635.57,2752.38,2573.39,2578.02,2704599.315,2022-02-24,7224805564.13842,2817096,1336758.643,3571619613.41271,ETHUSDT,25,38.57565121654405,2920.2606,1.3635613012809862
2022-02-24,2578.02,2777.33,2298.72,2595.47,6227786.305,2022-02-25,15271087886.32285,5736440,3139396.939,7698292990.01452,ETHUSDT,23,39.43491057803246,2901.4158,-0.1719270444702668
2022-02-25,2595.47,2835.00,2571.68,2766.36,2936418.882,2022-02-26,7859621309.73445,3391355,1495854.279,4005447438.97709,ETHUSDT,27,47.221490330442464,2888.6510000000003,6.380049606798835
2022-02-26,2766.42,2882.00,2726.00,2778.15,1852287.146,2022-02-27,5167387400.86429,2447336,925077.103,2581865633.17048,ETHUSDT,26,47.720874221185696,2880.2824000000005,3.4561731475343884
2022-02-27,2778.15,2836.21,2553.68,2615.99,2948786.157,2022-02-28,7998715417.35802,3578220,1446388.727,3924840188.70364,ETHUSDT,26,41.854921578648366,2871.0015999999996,-6.115102749804417
2022-02-28,2615.99,2966.00,2565.00,2920.1,3405929.703,2022-03-01,9267533739.81621,3736110,1732007.615,4718805944.11781,ETHUSDT,20,53.418991250382206,2866.4035999999996,9.040328603435396
2022-03-01,2920.05,3036.00,2852.20,2975.61,2903119.452,2022-03-02,8544403642.44822,3339956,1444478.697,4252815639.03993,ETHUSDT,51,55.171565868083825,2864.2895999999996,10.438061587680988
2022-03-02,2975.61,3046.46,2912.96,2947.47,2628094.604,2022-03-03,7817489406.51165,3202125,1298130.046,3862517286.31753,ETHUSDT,52,54.06113797929013,2858.5018,-1.5425985001586788
2022-03-03,2947.48,2970.00,2781.77,2832.97,2068430.471,2022-03-04,5935025460.83803,2528238,1005589.849,2885815057.24670,ETHUSDT,39,49.67966825985064,2847.7626,-5.931086236838359
2022-03-04,2832.98,2835.90,2570.65,2620.25,2431616.203,2022-03-05,6556161324.43909,3013013,1181918.387,3186218162.76912,ETHUSDT,33,42.747997483290014,2835.3603999999996,-14.209988671560383
2022-03-05,2620.25,2684.87,2588.00,2663.55,1085460.560,2022-03-06,2866022819.73462,1606329,542236.339,1431884209.93311,ETHUSDT,22,44.44714042147985,2822.5194,-15.13437733985439
2022-03-06,2663.55,2674.61,2529.00,2549.37,1394552.348,2022-03-07,3653497883.30399,1799383,678469.048,1777884035.09776,ETHUSDT,22,40.99229740931742,2807.0258000000003,-18.164308895330365
2022-03-07,2549.36,2650.00,2431.62,2489.9,2690724.432,2022-03-08,6844133016.58346,2883213,1334090.842,3394448207.16211,ETHUSDT,23,39.279737954843895,2789.914,-23.19437846641701
2022-03-08,2489.84,2623.00,2478.35,2575.49,2643188.688,2022-03-09,6770376286.07039,2835027,1326739.569,3399232975.82482,ETHUSDT,21,42.9723896359431,2777.2515999999996,-16.13240418118468
2022-03-09,2575.50,2773.17,2566.41,2726.37,2075382.606,2022-03-10,5619678231.05178,2445604,1065564.117,2884105324.81258,ETHUSDT,22,48.874844574441376,2768.5925999999995,-6.823898511298549
2022-03-10,2726.37,2733.37,2546.83,2605.44,2036842.087,2022-03-11,5317486921.07739,2321357,996769.933,2602194847.52978,ETHUSDT,28,44.866570228959965,2759.0451999999996,-10.678693009431141
2022-03-11,2605.43,2676.20,2520.50,2555.89,2046135.535,2022-03-12,5300909392.69620,2361963,1018583.621,2639372595.83290,ETHUSDT,22,43.29963663754127,2750.1646,-10.954527718163838
2022-03-12,2555.90,2620.00,2552.22,2567.64,835243.910,2022-03-13,2158684698.28486,1104040,419451.700,1084293842.24743,ETHUSDT,22,43.80086569038655,2750.1792,-12.333425519056838
2022-03-13,2567.63,2604.13,2490.25,2514.07,1153034.412,2022-03-14,2952206474.62885,1402184,558716.365,1431178938.90646,ETHUSDT,21,41.978860930010605,2752.2414000000003,-21.03381882257603
2022-03-14,2513.77,2609.32,2496.85,2588.96,1700607.097,2022-03-15,4359481633.20476,1842745,868925.572,2227739646.33532,ETHUSDT,23,45.39833686807038,2753.2524,-17.06835799859056
2022-03-15,2588.96,2668.80,2504.50,2617.29,2010933.590,2022-03-16,5180763260.29182,2105424,1021557.951,2632926318.23309,ETHUSDT,21,46.678551157136035,2756.8356,-9.461394769613955
2022-03-16,2617.29,2789.86,2602.06,2772.78,2671403.544,2022-03-17,7174881501.97200,3045564,1385429.910,3722850835.74084,ETHUSDT,24,53.16868593200784,2763.1438,-0.20442979204306833
2022-03-17,2772.78,2839.00,2745.33,2810.74,1388608.329,2022-03-18,3874029264.80570,1755043,710453.943,1982717128.23561,ETHUSDT,27,54.62085281214155,2770.1264,1.7687163500356609
2022-03-18,2810.75,2984.72,2760.00,2938.02,2012338.322,2022-03-19,5743230991.25995,2244661,1041776.996,2974787546.08596,ETHUSDT,25,59.19028646550088,2780.4346,12.107359809518004
2022-03-19,2938.03,2992.00,2890.60,2950.0,1138322.115,2022-03-20,3357316687.44774,1561236,554826.606,1636873555.32168,ETHUSDT,28,59.60261240948635,2788.5678000000003,14.92551268465997
2022-03-20,2949.90,2965.00,2817.49,2860.47,1437020.801,2022-03-21,4147063354.36078,1797072,694125.832,2003633753.17303,ETHUSDT,31,55.12046211197863,2793.7784,8.533258460219217
2022-03-21,2860.53,2960.00,2830.50,2889.08,1686819.608,2022-03-22,4892675845.46698,2035694,841002.607,2439586759.80094,ETHUSDT,30,56.25262032630344,2799.551,12.065848984879866
2022-03-22,2889.07,3055.90,2885.49,2968.49,1797753.573,2022-03-23,5382225852.73813,2214879,900225.366,2694997108.88053,ETHUSDT,26,59.32009310433643,2805.2140000000004,14.371963459411976
2022-03-23,2968.48,3043.69,2915.51,3035.55,1781378.735,2022-03-24,5298210934.19466,2048735,881814.931,2623674368.63429,ETHUSDT,31,61.758660720250575,2810.1974,9.730837635014968
